type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
item_note,,,,,,,,,"Mantle of the Lost Protector",40638,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:28:53"
item_note,,,,,,,,,"Mantle of the Lost Protector",40638,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:28:53"
item_note,,,,,,,,,"Mantle of the Lost Vanquisher",40639,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:28:59"
item_note,,,,,,,,,"Mantle of the Lost Vanquisher",40639,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:28:59"
item_note,,,,,,,,,"Matriarch's Spawn",39766,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:15:54"
item_note,,,,,,,,,"Matriarch's Spawn",39766,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:15:54"
item_note,,,,,,,,,Murder,40368,,,,,,,,4,C,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Noble Birthright Pauldrons",40377,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 16:05:38"
item_note,,,,,,,,,"Origin of Nightmares",40280,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:45:58"
item_note,,,,,,,,,"Ousted Bead Necklace",40412,,,,,,,,6,F,"2022-09-20 20:55:37","2022-09-20 20:55:37"
item_note,,,,,,,,,"Pauldrons of the Abandoned",40299,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Pauldrons of Unnatural Death",39704,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:28:39"
item_note,,,,,,,,,"Plague Igniter",40284,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:46:04"
item_note,,,,,,,,,"Platehelm of the Great Wyrm",40366,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Poignant Sabatons",40187,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Poignant Sabatons",40187,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Punctilious Bindings",39731,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:36:45"
item_note,,,,,,,,,"Punctilious Bindings",39731,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:36:45"
item_note,,,,,,,,,"Quivering Tunic",40061,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Quivering Tunic",40061,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:43:34"
item_note,,,,,,,,,"Rescinding Grips",39703,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:28:47"
item_note,,,,,,,,,"Ring of Decaying Beauty",40375,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 16:05:38"
item_note,,,,,,,,,"Riveted Abomination Leggings",40294,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:48:50"
item_note,,,,,,,,,"Riveted Abomination Leggings",40294,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:48:50"
item_note,,,,,,,,,"Robes of Mutation",40602,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:20:17"
item_note,,,,,,,,,"Rune of Repulsion",40372,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,Ruthlessness,40075,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:14:25"
item_note,,,,,,,,,Ruthlessness,40075,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:14:25"
item_note,,,,,,,,,Ruthlessness,40075,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:14:25"
item_note,,,,,,,,,Ruthlessness,40075,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:14:25"
item_note,,,,,,,,,Ruthlessness,40075,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:14:25"
item_note,,,,,,,,,"Sabatons of Endurance",40297,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:50:14"
item_note,,,,,,,,,"Sabatons of Sudden Reprisal",39706,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:25:05"
item_note,,,,,,,,,"Sand-Worn Band",40107,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:20:26"
item_note,,,,,,,,,"Sand-Worn Band",40107,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:20:26"
item_note,,,,,,,,,"Sand-Worn Band",40107,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:20:26"
item_note,,,,,,,,,"Sand-Worn Band",40107,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:20:26"
item_note,,,,,,,,,"Sand-Worn Band",40107,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:20:26"
item_note,,,,,,,,,"Sash of Solitude",40271,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Sash of Solitude",40271,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Sash of the Parlor",39721,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Sash of the Parlor",39721,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Seized Beauty",40108,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Seized Beauty",40108,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Seized Beauty",40108,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Seized Beauty",40108,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Seized Beauty",40108,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Serene Echoes",40236,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Shackled Cinch",40341,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:36:56"
item_note,,,,,,,,,"Shadow of the Ghoul",40410,,,,,,,,5,D,"2022-09-20 20:55:37","2022-10-14 10:24:59"
item_note,,,,,,,,,"Shawl of the Old Maid",40253,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:20"
item_note,,,,,,,,,"Shawl of the Old Maid",40253,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:20"
item_note,,,,,,,,,"Shawl of the Old Maid",40253,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:20"
item_note,,,,,,,,,"Shawl of the Old Maid",40253,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:20"
item_note,,,,,,,,,"Shield of Assimilation",39716,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:29:59"
item_note,,,,,,,,,"Shoulderguards of Opportunity",40185,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:20:50"
item_note,,,,,,,,,"Shoulderguards of the Undaunted",40414,,,,,,,,5,D,"2022-09-20 20:55:37","2022-10-14 10:25:14"
item_note,,,,,,,,,"Shoulderpads of Secret Arts",40315,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:32:48"
item_note,,,,,,,,,"Shroud of Luminosity",40251,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:26"
item_note,,,,,,,,,"Shroud of Luminosity",40251,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:26"
item_note,,,,,,,,,"Shroud of Luminosity",40251,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:26"
item_note,,,,,,,,,"Shroud of Luminosity",40251,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:26"
item_note,,,,,,,,,"Sigil of Awareness",40207,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:26:14"
item_note,,,,,,,,,"Signet of Manifested Pain",40399,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:10:19"
item_note,,,,,,,,,"Silent Crusader",40407,,,,,,,,1,S,"2022-09-20 20:55:37","2022-10-15 13:22:12"
item_note,,,,,,,,,"Sinister Revenge",40386,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-14 19:11:27"
item_note,,,,,,,,,"Sinner's Bindings",39765,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:16:10"
item_note,,,,,,,,,"Slime Stream Bands",40282,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-15 12:54:32"
item_note,,,,,,,,,"Soul of the Dead",40382,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 19:08:00"
item_note,,,,,,,,,"Spaulders of Egotism",40305,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 13:10:20"
item_note,,,,,,,,,"Spaulders of Incoherence",40288,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:46:18"
item_note,,,,,,,,,"Spaulders of Incoherence",40288,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:46:18"
item_note,,,,,,,,,"Spinning Fate",40190,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:20:58"
item_note,,,,,,,,,"Spire of Sunset",40300,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 13:34:00"
item_note,,,,,,,,,"Split Greathammer",40264,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:43:11"
item_note,,,,,,,,,"Split Greathammer",40264,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:43:11"
item_note,,,,,,,,,"Stalk-Skin Belt",40205,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:26:27"
item_note,,,,,,,,,"Strong-Handed Ring",40074,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:21:05"
item_note,,,,,,,,,"Strong-Handed Ring",40074,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:21:05"
item_note,,,,,,,,,"Strong-Handed Ring",40074,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:21:05"
item_note,,,,,,,,,"Strong-Handed Ring",40074,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:21:05"
item_note,,,,,,,,,"Strong-Handed Ring",40074,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:21:05"
item_note,,,,,,,,,"Surplus Limb",40273,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:43:16"
item_note,,,,,,,,,"Swarm Bindings",39722,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Sympathetic Amice",40289,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:46:24"
item_note,,,,,,,,,Sympathy,40381,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 19:08:11"
item_note,,,,,,,,,"The Hand of Nerub",40239,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:29:19"
item_note,,,,,,,,,"The Impossible Dream",40244,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:29:32"
item_note,,,,,,,,,"The Jawbone",39758,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 10:41:41"
item_note,,,,,,,,,"The Jawbone",39758,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 10:41:41"
item_note,,,,,,,,,"The Turning Tide",40396,,,,,,,,1,S,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"The Undeath Carrier",40233,,,,,,,,4,C,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"The Undeath Carrier",40233,,,,,,,,4,C,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Thrusting Bands",40186,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:21:33"
item_note,,,,,,,,,"Thunderstorm Amulet",40064,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Thunderstorm Amulet",40064,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Thunderstorm Amulet",40064,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Thunderstorm Amulet",40064,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Thunderstorm Amulet",40064,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Torch of Holy Fire",40395,,,,,,,,1,S,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Torn Web Wrapping",39762,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:50"
item_note,,,,,,,,,"Torn Web Wrapping",39762,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:50"
item_note,,,,,,,,,"Totem of Dueling",40322,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:33:19"
item_note,,,,,,,,,"Totem of Hex",40267,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:43:24"
item_note,,,,,,,,,"Totem of Misery",39728,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Touch of Horror",40335,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:37:05"
item_note,,,,,,,,,"Touch of Horror",40335,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:37:05"
item_note,,,,,,,,,"Tunic of Indulgence",40277,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:46:39"
item_note,,,,,,,,,"Tunic of Masked Suffering",40193,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Tunic of Prejudice",39756,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:37:00"
item_note,,,,,,,,,"Twilight Mist",40281,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:47:02"
item_note,,,,,,,,,"Undiminished Battleplate",39767,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:41:58"
item_note,,,,,,,,,"Urn of Lost Memories",40350,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-15 13:12:21"
item_note,,,,,,,,,"Urn of Lost Memories",40350,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-15 13:12:21"
item_note,,,,,,,,,"Vest of Vitality",40249,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Vest of Vitality",40249,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Voice of Reason",40401,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:11:00"
item_note,,,,,,,,,"Waistguard of Divine Grace",40259,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:43:31"
item_note,,,,,,,,,"Wall of Terror",40400,,,,,,,,1,S,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Webbed Death",39714,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-14 18:15:31"
item_note,,,,,,,,,"Widow's Fury",39730,,,,,,,,4,C,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Wraith Strike",39763,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-14 10:42:10"
item_note,,,,,,,,,"Wraps of the Persecuted",40303,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:50:29"
item_note,,,,,,,,,"Zeliek's Gauntlets",40347,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:51:46"
item_note,,,,,,,,,"Abomination Shoulderblades",39267,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Agonal Sash",39190,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Agonal Sash",39190,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Amulet of Autopsy",39246,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,Anarchy,39420,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Blade of Dormant Memories",39271,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Bracers of Lost Sentiments",39195,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Chain of Latent Energies",39472,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:37"
item_note,,,,,,,,,"Charmed Cierge",39394,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Charmed Cierge",39394,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Circle of Death",39401,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Circle of Life",39407,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Cloak of Darkening",39297,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Cloak of Darkening",39297,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Cloak of Mastery",39404,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Cloak of the Dying",39425,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Collar of Dissolution",39146,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Cowl of Sheet Lightning",39295,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Cowl of Winged Fear",39409,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Death's Bite",39417,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Deflection Band",39141,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Embrace of the Spider",39229,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Gem of Imprisoned Vassals",39421,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Gloves of Dark Gestures",39192,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Grieving Spellblade",39200,,,,,,,,,,"2022-09-20 20:55:38","2022-10-15 17:34:38"
item_note,,,,,,,,,"Grieving Spellblade",39200,,,,,,,,,,"2022-09-20 20:55:38","2022-10-15 17:34:38"
item_note,,,,,,,,,"Hammer of the Astral Plane",39423,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,Hatestrike,39270,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,Hatestrike,39270,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Helm of the Unsubmissive",39403,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Helm of the Vast Legions",39399,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Infection Repulser",39281,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Infection Repulser",39281,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Kel'Thuzad's Reach",39416,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Key to the Focusing Iris",44569,,,,,,,,,,"2022-09-20 20:55:38","2022-10-15 17:34:38"
item_note,,,,,,,,,"Leggings of Discord",39224,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Leggings of Sapphiron",39408,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Legplates of Inescapable Death",39258,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Legplates of Inescapable Death",39258,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Loatheb's Shadow",39257,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Massive Skeletal Ribcage",39398,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Medallion of the Disgraced",39470,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:37"
item_note,,,,,,,,,"Miasma Mantle",39284,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Nerubian Conquerer",39419,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Noth's Curse",39240,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Noth's Curse",39240,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Rapid Attack Gloves",39299,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Repelling Charge",39292,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Ring of Holy Cleansing",39250,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Ring of the Fated",39244,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Rusted-Link Spiked Gauntlets",39194,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Sealing Ring of Grobbulus",39277,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Signet of the Malevolent",39389,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Slayer of the Lifeless",39344,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Spaulders of Resumed Battle",39237,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Spaulders of the Monstrosity",39230,,,,,,,,,,"2022-09-20 20:55:38","2022-10-15 17:34:38"
item_note,,,,,,,,,"Spectral Rider's Girdle",39379,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Spectral Rider's Girdle",39379,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Staff of the Plague Beast",39255,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Staff of the Plaguehound",39422,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Sulfur Stave",39256,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Sulfur Stave",39256,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Thane's Tainted Greathelm",39395,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"The Skull of Ruin",39276,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"The Soulblade",39424,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"The Stray",39468,,,,,,,,2,A,"2022-09-20 20:56:19","2022-09-20 20:56:19"
item_note,,,,,,,,,"Torment of the Banished",39291,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Tunic of Dislocation",39386,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Tunic of Dislocation",39386,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Veiled Amulet of Life",39392,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Waistguard of the Tutor",39298,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Wand of the Archlich",39426,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Watchful Eye",39199,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
item_note,,,,,,,,,"Watchful Eye",39199,,,,,,,,,,"2022-09-20 20:56:19","2022-10-15 17:34:38"
